user_id,order_id,item_id,purchase_date,return_date,return_reason,refund_amount,payment_method,receipt_id
USER00000229,ORD00000229,PROD00000229,2023-06-06,2024-02-14,Defective,855.98,Debit Card,ORD00000229-PROD00000229
USER00000230,ORD00000230,PROD00000230,2023-05-12,2024-06-08,Defective,130.63,Gift Card,ORD00000230-PROD00000230
USER00000231,ORD00000231,PROD00000231,2023-11-02,,Not Returned,0.0,PayPal,ORD00000231-PROD00000231
USER00000232,ORD00000232,PROD00000232,2024-09-07,2024-06-25,Defective,1727.5,Gift Card,ORD00000232-PROD00000232
USER00000233,ORD00000233,PROD00000233,2023-04-14,,Not Returned,0.0,Debit Card,ORD00000233-PROD00000233
USER00000234,ORD00000234,PROD00000234,2023-01-06,,Not Returned,0.0,Debit Card,ORD00000234-PROD00000234
USER00000235,ORD00000235,PROD00000235,2023-10-06,,Not Returned,0.0,PayPal,ORD00000235-PROD00000235
USER00000236,ORD00000236,PROD00000236,2023-10-25,2023-07-21,Changed mind,1318.36,PayPal,ORD00000236-PROD00000236
USER00000237,ORD00000237,PROD00000237,2023-12-10,2024-02-12,Wrong item,1798.65,PayPal,ORD00000237-PROD00000237
USER00000238,ORD00000238,PROD00000238,2024-06-17,2024-08-22,Changed mind,1891.25,Debit Card,ORD00000238-PROD00000238
USER00000239,ORD00000239,PROD00000239,2024-10-03,,Not Returned,0.0,Gift Card,ORD00000239-PROD00000239
USER00000240,ORD00000240,PROD00000240,2023-12-14,,Not Returned,0.0,Gift Card,ORD00000240-PROD00000240
USER00000241,ORD00000241,PROD00000241,2023-03-11,2024-04-30,Changed mind,151.4,Debit Card,ORD00000241-PROD00000241
USER00000242,ORD00000242,PROD00000242,2024-02-22,2023-03-10,Wrong item,449.0,PayPal,ORD00000242-PROD00000242
USER00000243,ORD00000243,PROD00000243,2024-01-26,2023-02-05,Not as described,740.13,Gift Card,ORD00000243-PROD00000243
USER00000244,ORD00000244,PROD00000244,2024-08-13,2023-06-14,Changed mind,301.5,Debit Card,ORD00000244-PROD00000244
USER00000245,ORD00000245,PROD00000245,2023-07-17,,Not Returned,0.0,Credit Card,ORD00000245-PROD00000245
USER00000246,ORD00000246,PROD00000246,2024-02-23,,Not Returned,0.0,Debit Card,ORD00000246-PROD00000246
USER00000247,ORD00000247,PROD00000247,2024-08-09,2024-09-04,Defective,993.24,Gift Card,ORD00000247-PROD00000247
USER00000248,ORD00000248,PROD00000248,2023-06-19,2024-09-05,Changed mind,82.17,Debit Card,ORD00000248-PROD00000248
USER00000249,ORD00000249,PROD00000249,2023-02-25,2024-12-24,Defective,1364.12,Gift Card,ORD00000249-PROD00000249
USER00000250,ORD00000250,PROD00000250,2023-02-06,2024-12-02,Changed mind,1199.92,Credit Card,ORD00000250-PROD00000250
USER00000251,ORD00000251,PROD00000251,2023-10-27,,Not Returned,0.0,Credit Card,ORD00000251-PROD00000251
USER00000252,ORD00000252,PROD00000252,2024-01-03,2024-04-26,Not as described,242.64,PayPal,ORD00000252-PROD00000252
USER00000253,ORD00000253,PROD00000253,2024-04-24,2023-08-24,Changed mind,2252.0,Gift Card,ORD00000253-PROD00000253
USER00000254,ORD00000254,PROD00000254,2024-12-09,2024-09-06,Changed mind,1911.1000000000001,Debit Card,ORD00000254-PROD00000254
USER00000255,ORD00000255,PROD00000255,2023-10-28,2023-10-21,Wrong item,1941.28,Credit Card,ORD00000255-PROD00000255
USER00000256,ORD00000256,PROD00000256,2024-08-27,,Not Returned,0.0,Gift Card,ORD00000256-PROD00000256
USER00000257,ORD00000257,PROD00000257,2023-05-03,,Not Returned,0.0,Debit Card,ORD00000257-PROD00000257
USER00000258,ORD00000258,PROD00000258,2024-07-24,,Not Returned,0.0,Credit Card,ORD00000258-PROD00000258
USER00000259,ORD00000259,PROD00000259,2023-10-20,,Not Returned,0.0,PayPal,ORD00000259-PROD00000259
USER00000260,ORD00000260,PROD00000260,2023-01-29,2024-03-22,Defective,1581.12,Credit Card,ORD00000260-PROD00000260
USER00000261,ORD00000261,PROD00000261,2024-10-21,2023-09-04,Defective,819.14,Debit Card,ORD00000261-PROD00000261
USER00000262,ORD00000262,PROD00000262,2023-05-13,2024-11-01,Wrong item,96.98,Credit Card,ORD00000262-PROD00000262
USER00000263,ORD00000263,PROD00000263,2023-03-25,2024-04-11,Defective,1461.2,Debit Card,ORD00000263-PROD00000263
USER00000264,ORD00000264,PROD00000264,2023-05-22,,Not Returned,0.0,Gift Card,ORD00000264-PROD00000264
USER00000265,ORD00000265,PROD00000265,2023-12-03,,Not Returned,0.0,Gift Card,ORD00000265-PROD00000265
USER00000266,ORD00000266,PROD00000266,2023-05-09,2024-02-15,Wrong item,1668.3500000000001,PayPal,ORD00000266-PROD00000266
USER00000267,ORD00000267,PROD00000267,2024-07-19,2023-09-28,Changed mind,104.54,Gift Card,ORD00000267-PROD00000267
USER00000268,ORD00000268,PROD00000268,2023-12-21,,Not Returned,0.0,PayPal,ORD00000268-PROD00000268
USER00000269,ORD00000269,PROD00000269,2024-09-19,2024-04-28,Not as described,1543.8,Debit Card,ORD00000269-PROD00000269
USER00000270,ORD00000270,PROD00000270,2023-12-21,2023-10-20,Defective,1064.43,Gift Card,ORD00000270-PROD00000270
USER00000271,ORD00000271,PROD00000271,2024-09-25,2024-03-26,Defective,282.89,Debit Card,ORD00000271-PROD00000271
USER00000272,ORD00000272,PROD00000272,2024-06-02,2023-12-29,Not as described,1183.8899999999999,PayPal,ORD00000272-PROD00000272
USER00000273,ORD00000273,PROD00000273,2024-10-23,,Not Returned,0.0,PayPal,ORD00000273-PROD00000273
USER00000274,ORD00000274,PROD00000274,2024-01-19,2024-11-02,Defective,1960.1499999999999,Debit Card,ORD00000274-PROD00000274
USER00000275,ORD00000275,PROD00000275,2024-05-26,,Not Returned,0.0,Gift Card,ORD00000275-PROD00000275
USER00000276,ORD00000276,PROD00000276,2024-09-27,,Not Returned,0.0,Gift Card,ORD00000276-PROD00000276
USER00000277,ORD00000277,PROD00000277,2023-07-31,2024-01-26,Not as described,913.75,PayPal,ORD00000277-PROD00000277
USER00000278,ORD00000278,PROD00000278,2023-06-06,2024-05-09,Defective,485.58000000000004,Credit Card,ORD00000278-PROD00000278
USER00000279,ORD00000279,PROD00000279,2024-06-07,2023-07-08,Defective,2090.25,Gift Card,ORD00000279-PROD00000279
USER00000280,ORD00000280,PROD00000280,2023-05-03,,Not Returned,0.0,PayPal,ORD00000280-PROD00000280
USER00000281,ORD00000281,PROD00000281,2023-12-08,2023-07-11,Defective,51.32,Credit Card,ORD00000281-PROD00000281
USER00000282,ORD00000282,PROD00000282,2024-11-25,2024-09-20,Wrong item,296.09,Debit Card,ORD00000282-PROD00000282
USER00000283,ORD00000283,PROD00000283,2024-07-26,2023-07-03,Wrong item,822.98,Gift Card,ORD00000283-PROD00000283
USER00000284,ORD00000284,PROD00000284,2024-11-02,2023-06-01,Wrong item,779.82,PayPal,ORD00000284-PROD00000284
USER00000285,ORD00000285,PROD00000285,2024-12-26,2023-09-01,Wrong item,358.95000000000005,Gift Card,ORD00000285-PROD00000285
USER00000286,ORD00000286,PROD00000286,2023-06-07,,Not Returned,0.0,Credit Card,ORD00000286-PROD00000286
USER00000287,ORD00000287,PROD00000287,2024-05-27,,Not Returned,0.0,Credit Card,ORD00000287-PROD00000287
USER00000288,ORD00000288,PROD00000288,2023-02-09,2024-01-03,Wrong item,1690.75,PayPal,ORD00000288-PROD00000288
USER00000289,ORD00000289,PROD00000289,2024-04-16,2024-03-12,Not as described,2167.9,Gift Card,ORD00000289-PROD00000289
USER00000290,ORD00000290,PROD00000290,2024-01-23,,Not Returned,0.0,Debit Card,ORD00000290-PROD00000290
USER00000291,ORD00000291,PROD00000291,2024-05-04,2023-01-07,Changed mind,905.6,Credit Card,ORD00000291-PROD00000291
USER00000292,ORD00000292,PROD00000292,2024-01-24,,Not Returned,0.0,Gift Card,ORD00000292-PROD00000292
USER00000293,ORD00000293,PROD00000293,2024-09-30,2024-05-23,Changed mind,989.92,Gift Card,ORD00000293-PROD00000293
USER00000294,ORD00000294,PROD00000294,2023-05-31,2023-05-20,Not as described,836.5,PayPal,ORD00000294-PROD00000294
USER00000295,ORD00000295,PROD00000295,2023-03-16,2023-05-09,Defective,1432.98,PayPal,ORD00000295-PROD00000295
USER00000296,ORD00000296,PROD00000296,2024-07-11,,Not Returned,0.0,Gift Card,ORD00000296-PROD00000296
USER00000297,ORD00000297,PROD00000297,2023-06-02,,Not Returned,0.0,Gift Card,ORD00000297-PROD00000297
USER00000298,ORD00000298,PROD00000298,2023-02-22,2024-08-16,Defective,43.12,Credit Card,ORD00000298-PROD00000298
USER00000299,ORD00000299,PROD00000299,2023-01-31,,Not Returned,0.0,Gift Card,ORD00000299-PROD00000299
USER00000300,ORD00000300,PROD00000300,2023-10-29,,Not Returned,0.0,Debit Card,ORD00000300-PROD00000300
USER00000301,ORD00000301,PROD00000301,2023-10-18,2024-02-12,Not as described,1214.97,Debit Card,ORD00000301-PROD00000301
USER00000302,ORD00000302,PROD00000302,2023-09-08,2023-05-10,Wrong item,418.95000000000005,Credit Card,ORD00000302-PROD00000302
USER00000303,ORD00000303,PROD00000303,2023-06-21,,Not Returned,0.0,PayPal,ORD00000303-PROD00000303
USER00000304,ORD00000304,PROD00000304,2023-07-27,2023-04-25,Changed mind,1368.06,Gift Card,ORD00000304-PROD00000304
USER00000305,ORD00000305,PROD00000305,2023-06-30,,Not Returned,0.0,Gift Card,ORD00000305-PROD00000305
USER00000306,ORD00000306,PROD00000306,2023-08-08,,Not Returned,0.0,Credit Card,ORD00000306-PROD00000306
USER00000307,ORD00000307,PROD00000307,2023-12-14,2023-12-21,Changed mind,846.9,PayPal,ORD00000307-PROD00000307
USER00000308,ORD00000308,PROD00000308,2024-06-09,,Not Returned,0.0,Credit Card,ORD00000308-PROD00000308
USER00000309,ORD00000309,PROD00000309,2023-09-13,,Not Returned,0.0,PayPal,ORD00000309-PROD00000309
USER00000310,ORD00000310,PROD00000310,2023-01-16,2023-05-26,Not as described,1829.4499999999998,Credit Card,ORD00000310-PROD00000310
USER00000311,ORD00000311,PROD00000311,2024-10-24,,Not Returned,0.0,PayPal,ORD00000311-PROD00000311
USER00000312,ORD00000312,PROD00000312,2023-01-04,,Not Returned,0.0,Debit Card,ORD00000312-PROD00000312
USER00000313,ORD00000313,PROD00000313,2024-09-27,2024-08-14,Wrong item,1364.72,Debit Card,ORD00000313-PROD00000313
USER00000314,ORD00000314,PROD00000314,2023-10-13,2024-05-26,Wrong item,385.34,Gift Card,ORD00000314-PROD00000314
USER00000315,ORD00000315,PROD00000315,2024-09-16,2023-05-31,Changed mind,383.9,Gift Card,ORD00000315-PROD00000315
USER00000316,ORD00000316,PROD00000316,2024-02-17,,Not Returned,0.0,Gift Card,ORD00000316-PROD00000316
USER00000317,ORD00000317,PROD00000317,2023-05-15,,Not Returned,0.0,Credit Card,ORD00000317-PROD00000317
USER00000318,ORD00000318,PROD00000318,2024-10-28,2024-01-11,Defective,482.37,Gift Card,ORD00000318-PROD00000318
USER00000319,ORD00000319,PROD00000319,2023-11-10,2023-07-27,Wrong item,171.71,Debit Card,ORD00000319-PROD00000319
USER00000320,ORD00000320,PROD00000320,2024-04-29,2023-05-04,Changed mind,711.36,Gift Card,ORD00000320-PROD00000320
USER00000321,ORD00000321,PROD00000321,2023-05-27,,Not Returned,0.0,Gift Card,ORD00000321-PROD00000321
USER00000322,ORD00000322,PROD00000322,2024-07-27,,Not Returned,0.0,Credit Card,ORD00000322-PROD00000322
USER00000323,ORD00000323,PROD00000323,2024-01-12,,Not Returned,0.0,Debit Card,ORD00000323-PROD00000323
USER00000324,ORD00000324,PROD00000324,2023-01-07,,Not Returned,0.0,Credit Card,ORD00000324-PROD00000324
USER00000325,ORD00000325,PROD00000325,2024-12-03,,Not Returned,0.0,Debit Card,ORD00000325-PROD00000325
USER00000326,ORD00000326,PROD00000326,2024-10-08,,Not Returned,0.0,Gift Card,ORD00000326-PROD00000326
USER00000327,ORD00000327,PROD00000327,2024-05-12,,Not Returned,0.0,PayPal,ORD00000327-PROD00000327
USER00000328,ORD00000328,PROD00000328,2024-05-23,,Not Returned,0.0,PayPal,ORD00000328-PROD00000328
USER00000329,ORD00000329,PROD00000329,2023-06-06,,Not Returned,0.0,Credit Card,ORD00000329-PROD00000329
USER00000330,ORD00000330,PROD00000330,2024-06-01,,Not Returned,0.0,Gift Card,ORD00000330-PROD00000330
USER00000331,ORD00000331,PROD00000331,2023-12-20,,Not Returned,0.0,Gift Card,ORD00000331-PROD00000331
USER00000332,ORD00000332,PROD00000332,2023-07-09,,Not Returned,0.0,PayPal,ORD00000332-PROD00000332
USER00000333,ORD00000333,PROD00000333,2023-04-03,,Not Returned,0.0,PayPal,ORD00000333-PROD00000333
USER00000334,ORD00000334,PROD00000334,2023-10-24,,Not Returned,0.0,Credit Card,ORD00000334-PROD00000334
USER00000335,ORD00000335,PROD00000335,2023-03-16,2024-09-06,Defective,226.95,Gift Card,ORD00000335-PROD00000335
USER00000336,ORD00000336,PROD00000336,2023-10-16,2023-04-17,Defective,1555.72,PayPal,ORD00000336-PROD00000336
USER00000337,ORD00000337,PROD00000337,2023-07-22,,Not Returned,0.0,Credit Card,ORD00000337-PROD00000337
USER00000338,ORD00000338,PROD00000338,2024-06-21,,Not Returned,0.0,PayPal,ORD00000338-PROD00000338
USER00000339,ORD00000339,PROD00000339,2024-05-30,,Not Returned,0.0,Gift Card,ORD00000339-PROD00000339
USER00000340,ORD00000340,PROD00000340,2023-10-30,,Not Returned,0.0,PayPal,ORD00000340-PROD00000340
USER00000341,ORD00000341,PROD00000341,2023-05-20,2024-03-14,Changed mind,392.99,PayPal,ORD00000341-PROD00000341
USER00000342,ORD00000342,PROD00000342,2024-07-26,2023-10-14,Defective,1225.2,PayPal,ORD00000342-PROD00000342
USER00000343,ORD00000343,PROD00000343,2023-03-24,2024-05-23,Changed mind,1020.9000000000001,PayPal,ORD00000343-PROD00000343
USER00000344,ORD00000344,PROD00000344,2024-06-08,,Not Returned,0.0,Debit Card,ORD00000344-PROD00000344
USER00000345,ORD00000345,PROD00000345,2024-08-13,,Not Returned,0.0,Gift Card,ORD00000345-PROD00000345
USER00000346,ORD00000346,PROD00000346,2023-05-04,2024-08-12,Wrong item,795.2,Debit Card,ORD00000346-PROD00000346
USER00000347,ORD00000347,PROD00000347,2024-06-11,,Not Returned,0.0,Gift Card,ORD00000347-PROD00000347
USER00000348,ORD00000348,PROD00000348,2024-08-01,,Not Returned,0.0,Credit Card,ORD00000348-PROD00000348
USER00000349,ORD00000349,PROD00000349,2023-10-14,2023-12-22,Wrong item,1249.7,Gift Card,ORD00000349-PROD00000349
USER00000350,ORD00000350,PROD00000350,2024-09-21,2024-01-24,Not as described,700.56,Credit Card,ORD00000350-PROD00000350
USER00000351,ORD00000351,PROD00000351,2023-09-11,,Not Returned,0.0,Credit Card,ORD00000351-PROD00000351
USER00000352,ORD00000352,PROD00000352,2024-11-28,,Not Returned,0.0,Credit Card,ORD00000352-PROD00000352
USER00000353,ORD00000353,PROD00000353,2024-05-08,2024-06-04,Changed mind,897.54,Credit Card,ORD00000353-PROD00000353
USER00000354,ORD00000354,PROD00000354,2023-03-31,,Not Returned,0.0,Gift Card,ORD00000354-PROD00000354
USER00000355,ORD00000355,PROD00000355,2024-06-15,,Not Returned,0.0,Credit Card,ORD00000355-PROD00000355
USER00000356,ORD00000356,PROD00000356,2024-04-26,2023-12-03,Wrong item,148.02,Debit Card,ORD00000356-PROD00000356
USER00000357,ORD00000357,PROD00000357,2024-11-28,,Not Returned,0.0,Debit Card,ORD00000357-PROD00000357
USER00000358,ORD00000358,PROD00000358,2023-01-02,2024-11-24,Defective,506.36,Debit Card,ORD00000358-PROD00000358
USER00000359,ORD00000359,PROD00000359,2023-03-31,,Not Returned,0.0,Gift Card,ORD00000359-PROD00000359
USER00000360,ORD00000360,PROD00000360,2023-12-03,2023-10-29,Wrong item,380.84,PayPal,ORD00000360-PROD00000360
USER00000361,ORD00000361,PROD00000361,2023-12-13,2023-03-16,Changed mind,268.5,Gift Card,ORD00000361-PROD00000361
USER00000362,ORD00000362,PROD00000362,2023-12-12,,Not Returned,0.0,Debit Card,ORD00000362-PROD00000362
USER00000363,ORD00000363,PROD00000363,2023-05-30,2023-11-01,Defective,883.6,PayPal,ORD00000363-PROD00000363
USER00000364,ORD00000364,PROD00000364,2023-12-26,2024-01-10,Defective,244.73,Credit Card,ORD00000364-PROD00000364
USER00000365,ORD00000365,PROD00000365,2023-03-04,2024-04-19,Not as described,39.41,Gift Card,ORD00000365-PROD00000365
USER00000366,ORD00000366,PROD00000366,2023-02-05,,Not Returned,0.0,PayPal,ORD00000366-PROD00000366
USER00000367,ORD00000367,PROD00000367,2024-03-20,2024-11-05,Wrong item,2358.5499999999997,Debit Card,ORD00000367-PROD00000367
USER00000368,ORD00000368,PROD00000368,2023-08-20,,Not Returned,0.0,Credit Card,ORD00000368-PROD00000368
USER00000369,ORD00000369,PROD00000369,2024-02-09,2024-03-12,Changed mind,347.56,Gift Card,ORD00000369-PROD00000369
USER00000370,ORD00000370,PROD00000370,2024-04-20,,Not Returned,0.0,Credit Card,ORD00000370-PROD00000370
USER00000371,ORD00000371,PROD00000371,2024-06-03,,Not Returned,0.0,Credit Card,ORD00000371-PROD00000371
USER00000372,ORD00000372,PROD00000372,2023-08-10,2024-02-27,Wrong item,482.45,Debit Card,ORD00000372-PROD00000372
USER00000373,ORD00000373,PROD00000373,2024-09-13,2023-08-10,Changed mind,632.8499999999999,Gift Card,ORD00000373-PROD00000373
USER00000374,ORD00000374,PROD00000374,2023-04-29,,Not Returned,0.0,Debit Card,ORD00000374-PROD00000374
USER00000375,ORD00000375,PROD00000375,2023-11-25,2024-06-23,Not as described,1700.96,Gift Card,ORD00000375-PROD00000375
USER00000376,ORD00000376,PROD00000376,2024-05-01,2023-12-23,Changed mind,1817.7,Debit Card,ORD00000376-PROD00000376
USER00000377,ORD00000377,PROD00000377,2024-12-10,2023-04-24,Wrong item,1722.4,PayPal,ORD00000377-PROD00000377
USER00000378,ORD00000378,PROD00000378,2023-10-22,,Not Returned,0.0,Credit Card,ORD00000378-PROD00000378
USER00000379,ORD00000379,PROD00000379,2023-09-23,2023-03-09,Not as described,1383.48,Debit Card,ORD00000379-PROD00000379
USER00000380,ORD00000380,PROD00000380,2023-04-10,,Not Returned,0.0,Gift Card,ORD00000380-PROD00000380
USER00000381,ORD00000381,PROD00000381,2024-01-31,,Not Returned,0.0,Gift Card,ORD00000381-PROD00000381
USER00000382,ORD00000382,PROD00000382,2024-10-13,,Not Returned,0.0,PayPal,ORD00000382-PROD00000382
USER00000383,ORD00000383,PROD00000383,2024-03-05,,Not Returned,0.0,PayPal,ORD00000383-PROD00000383
USER00000384,ORD00000384,PROD00000384,2023-08-05,2023-11-11,Defective,718.41,Credit Card,ORD00000384-PROD00000384
USER00000385,ORD00000385,PROD00000385,2023-05-21,2024-10-18,Defective,197.65,Credit Card,ORD00000385-PROD00000385
USER00000386,ORD00000386,PROD00000386,2024-07-08,2023-12-04,Defective,67.47,Gift Card,ORD00000386-PROD00000386
USER00000387,ORD00000387,PROD00000387,2024-09-08,2023-08-27,Wrong item,84.44,Debit Card,ORD00000387-PROD00000387
USER00000388,ORD00000388,PROD00000388,2023-09-13,,Not Returned,0.0,Gift Card,ORD00000388-PROD00000388
USER00000389,ORD00000389,PROD00000389,2024-12-13,,Not Returned,0.0,Debit Card,ORD00000389-PROD00000389
USER00000390,ORD00000390,PROD00000390,2024-02-09,,Not Returned,0.0,Credit Card,ORD00000390-PROD00000390
USER00000391,ORD00000391,PROD00000391,2023-12-22,2024-11-30,Defective,55.73,PayPal,ORD00000391-PROD00000391
USER00000392,ORD00000392,PROD00000392,2024-09-06,2023-09-07,Wrong item,235.84,Credit Card,ORD00000392-PROD00000392
USER00000393,ORD00000393,PROD00000393,2023-07-19,2024-03-12,Wrong item,742.8499999999999,Gift Card,ORD00000393-PROD00000393
USER00000394,ORD00000394,PROD00000394,2023-05-03,2023-01-27,Not as described,1220.65,Debit Card,ORD00000394-PROD00000394
USER00000395,ORD00000395,PROD00000395,2024-02-24,,Not Returned,0.0,Gift Card,ORD00000395-PROD00000395
USER00000396,ORD00000396,PROD00000396,2023-06-05,,Not Returned,0.0,PayPal,ORD00000396-PROD00000396
USER00000397,ORD00000397,PROD00000397,2023-10-02,,Not Returned,0.0,Gift Card,ORD00000397-PROD00000397
USER00000398,ORD00000398,PROD00000398,2024-09-02,,Not Returned,0.0,PayPal,ORD00000398-PROD00000398
USER00000399,ORD00000399,PROD00000399,2023-12-18,,Not Returned,0.0,Credit Card,ORD00000399-PROD00000399
USER00000400,ORD00000400,PROD00000400,2024-11-11,,Not Returned,0.0,Gift Card,ORD00000400-PROD00000400
USER00000401,ORD00000401,PROD00000401,2023-11-24,2023-09-07,Changed mind,241.56,PayPal,ORD00000401-PROD00000401
USER00000402,ORD00000402,PROD00000402,2023-05-11,2024-07-05,Not as described,781.56,Credit Card,ORD00000402-PROD00000402
USER00000403,ORD00000403,PROD00000403,2023-09-01,,Not Returned,0.0,PayPal,ORD00000403-PROD00000403
USER00000404,ORD00000404,PROD00000404,2023-02-08,,Not Returned,0.0,Credit Card,ORD00000404-PROD00000404
USER00000405,ORD00000405,PROD00000405,2023-05-10,2023-02-24,Defective,345.20000000000005,Gift Card,ORD00000405-PROD00000405
USER00000406,ORD00000406,PROD00000406,2024-02-26,,Not Returned,0.0,PayPal,ORD00000406-PROD00000406
USER00000407,ORD00000407,PROD00000407,2023-08-21,2023-11-11,Wrong item,1796.56,Gift Card,ORD00000407-PROD00000407
USER00000408,ORD00000408,PROD00000408,2024-12-04,2024-09-22,Wrong item,912.6,Debit Card,ORD00000408-PROD00000408
USER00000409,ORD00000409,PROD00000409,2024-04-08,,Not Returned,0.0,Debit Card,ORD00000409-PROD00000409
USER00000410,ORD00000410,PROD00000410,2023-12-08,,Not Returned,0.0,Gift Card,ORD00000410-PROD00000410
USER00000411,ORD00000411,PROD00000411,2024-08-13,,Not Returned,0.0,Gift Card,ORD00000411-PROD00000411
USER00000412,ORD00000412,PROD00000412,2023-11-10,,Not Returned,0.0,PayPal,ORD00000412-PROD00000412
